,Company Name,Sector,Stage,Amount($),Location,Funding Year,Founders,Investor,label
1837,Vendor Infra,Construction,Bridge Round,1600000.0,Gurugram,2019.0,Rahul Jain,"SK Tripathi, Sanjeev Gupta",non-technology
1838,Hakuna Matata,Information Technology & Services,Bridge Round,1600000.0,Chennai,2006.0,Gengarajan PV,Hardcastle Petrofer,non-technology
1839,OneCard,Financial Services,Bridge Round,1600000.0,Pune,2019.0,"Rupesh Kumar, Anurag Sinha, Vibhav Hathi","Ocean View Investment, QED Fund",non-technology
1840,Doubtnut,EdTech,Series B,1600000.0,Gurugram,2016.0,"Aditya Shankar, Tanushree Nagori","Omidyar Network, Tencent Holdings",non-technology
1841,Hubhopper,Podcast,Bridge Round,1600000.0,New Delhi,2015.0,Gautam Raj AArnav Kumard,"ITI Growth Opportunities Fund, Unit-E Ventures",non-technology
1842,Infra.Market,Construction,Series C,1600000.0,Thane,2016.0,"Aaditya Sharda, Souvik Sengupta","InnoVen Capital, Nexus Venture Partners",non-technology
1843,Comofi Medtech,HeathTech,Bridge Round,1600000.0,Bangalore,2017.0,"Satish Kalme, Kubasad Gururaj",CIIE.CO,non-technology
1844,Battery Smart,Battery,Seed,1600000.0,New Delhi,2019.0,"Pulkit Khurana, Siddharth Sikka",Orios Venture Partners,non-technology
1845,Kutuki,EdTech,Seed,1600000.0,Bangalore,2017.0,"Bharath Bevinahally, Sneha Sundaram",Omidyar Network India,non-technology
1846,Onelife,Healthcare,Bridge Round,1600000.0,Mumbai,2019.0,Gaurav Aggarwal,Wipro venture capital arm,technology
1847,Eupheus,EdTech,Series B,1600000.0,New Delhi,2017.0,"Amit Kapoor, Rohit Dhar, Sarveshwar Shrivastava, Ved Prakash Khatri","Yuj Ventures, Sixth Sense Ventures",non-technology
1848,KreditBee,FinTech,Series C,1600000.0,Bangalore,2018.0,Madhusudan Ekambaram,"Premji Invest, Mirae Asset Naver Asia Growth Fund, Alpine Capital",non-technology
1849,Pencil,Content publishing,Pre-series A,1600000.0,Mumbai,2019.0,"Malini Nair, Preeti Chib, Swarup Nanda","Inflection Point Ventures, SucSEED Venture Partners",non-technology
1850,Aisle,Dating,Pre-series A,1600000.0,Bangalore,2014.0,Able Joseph,"Anas Rahman Junaid, Vinod Jose",non-technology
1851,Marquee Equity,FinTech,Bridge Round,1600000.0,Mumbai,2016.0,Ash Narain,"Capital One, Arrowroot Capital",non-technology
1852,UptimeAI,AI startup,Seed,1600000.0,Bangalore,2016.0,"Jagadish Gattu, Vamsi Yalamanchili",YourNest Venture Capital,technology
1853,WizKlub,EdTech,Pre-series A,1600000.0,Bangalore,2018.0,Amit Bansal,Incubate Fund India,non-technology
1854,Zolve,FinTech,Seed,1600000.0,Bangalore,2020.0,RaghuArnav Kumardan G,"Kunal Shah, Greg Kidd",non-technology
1855,MediBuddy,EdTech,Debt,1600000.0,Bangalore,2000.0,Satish KanArnav Kumar,"InnoVen Capital, TEAMFund",non-technology
1856,Pariksha,EdTech,Pre-series A,1600000.0,Pune,2015.0,"Deepak Choudhary, Karanvir Singh Shekhawat, Utkarsh Bagri, Vikram Shekhawat","Venture Catalysts, 9Unicorns Accelerator Fund",non-technology
1857,Express Stores,E-commerce,Seed,1600000.0,Gurugram,2019.0,"Apoorv Jain, Kartik Gupta","Venture Highway, Rohit Bansal",non-technology
1859,Zingbus,Transportation,Pre-series A,1600000.0,Haryana,2019.0,Mratunjay Beniwal,"Venture Catalysts, 9Unicorns Accelerator Fund",non-technology
1860,Phable,HealthTech,Series A,1600000.0,Bangalore,2017.0,"Mukesh Bansal, Prasanth Reddy, Sumit Sinha","Fresco Capital, Social Starts",non-technology
1861,Codingal,EdTech,Bridge Round,1600000.0,Bangalore,2020.0,"Satyam Baranwal, Vivek Prakash","Y Combinator, Rebright Partners",non-technology
1862,Supply6,Helathcare,Seed,1600000.0,Bangalore,2018.0,"Rahul Jacob, Vaibhav Bhandari","Rohit Goutamchand, India CXO Fund",technology
1863,Swajal,Water purification,Pre-series A,1600000.0,Gurugram,2015.0,"Advait Kumar, Vibha Tripathi","Rajasthan Venture Capital Fund, ACPL Exports",non-technology
1864,BharatPe,FinTech,Series D,1600000.0,New Delhi,2018.0,"Ashneer Grover, Shashvat Nakrani","Amplo, Insight Partners",non-technology
1865,Filo,EdTech,Pre-seed,1600000.0,New Delhi,2020.0,"Imbesat Ahmad, Shadman Anwer",Better Capital,non-technology
1866,Method & Madness,Real Estate,Seed,1600000.0,Mumbai,2020.0,Aditya Jhaveri,Justin Mateen,non-technology
1867,EduFund,FinTech,Pre-seed,1600000.0,Gujarat,2020.0,"Arindam Sengupta, Eela Dubey",View Trade Holding Corp,non-technology
1868,Pepperfry,E-commerce,Debt,1600000.0,Mumbai,2011.0,"Ambareesh Murty, Ashish Shah","InnoVen Capital, Bertelsmann India Investments",non-technology
1869,Zingavita,HealthTech,Bridge Round,1600000.0,Chandigarh,2020.0,"Rohit AArnav Kumard, Sachin Goel",Anicut Angel Fund,non-technology
1870,Hypd Store,Content commerce,Pre-seed,1600000.0,New Delhi,2020.0,"Ashwarya Garg, Akshay Bhatnagar",ScoopWhoop,non-technology
1871,VerSe Innovation,Innovation Management,Series H,1600000.0,Bangalore,2007.0,Virendra Gupta,"Canaan Valley Capital, Glade Brook Capital Partners",non-technology
1872,Supersourcing,Software company,Seed,1600000.0,Indore,2020.0,"Mayank Pratap Singh, Aditi Chaurasia","Vijay Shekhar Sharma, Dr Ritesh Malik",technology
1873,AutomataPi,Automation,Seed,1600000.0,Powai,2017.0,"Devesh Rao, Manjeet Khopkar, Rahul Hattangdi",Indian Angel Network,non-technology
1874,Newton School,EdTech,Series A,1600000.0,Bangalore,2019.0,"Nishant Chandra, Siddharth Maheshwari","RTP Global, Harshil Mathur",non-technology
1875,TenderCuts,Food Industry,Bridge Round,1600000.0,Chennai,2011.0,Nishanth Chandran,"Paragon Partners, NABVENTURES",non-technology
1876,Siply,FinTech,Seed,1600000.0,Bangalore,2020.0,"Sousthav Chakrabarty, Anil Bhat",Inflection Point Ventures,non-technology
1877,SarvaGram,FinTech,Series B,1600000.0,Mumbai,2019.0,"Utpal Isser, Sameer Mishra",Elevation Capital,non-technology
1878,Unlu,Celebrity Engagement,Seed,1600000.0,Gurugram,2020.0,"Akshay Pruthi, Anurag Dalia, Himanshu Periwal, Vipul Agrawal",EXPERT DOJO,technology
1879,GlobalFair,Trading platform,Seed,1600000.0,Gurugram,2020.0,"Ashish Chandra, Shaily Garg","Saama Capital, India Quotient",non-technology
1880,Eduvanz,FinTech,Debt,1600000.0,Mumbai,2016.0,"Atul Sashittal, Raheel Shah, Varun Chopra","InCred FiUndisclosedcial Services, Vivriti Capital, Northern Arc Capital",non-technology
1881,OwO,E-commerce,Bridge Round,1600000.0,Gurugram,2020.0,Hardev Sahu,ah! Ventures,non-technology
1882,Progcap,FinTech,Debt,1600000.0,New Delhi,2017.0,"Pallavi Shrivastava, Himanshu Chandra","Somak Ghosh, M V Nair",non-technology
1883,ABL Workspaces,Hospitality,Pre-series A,1600000.0,New Delhi,2017.0,"Ankur Gupta, Akshita Gupta",Wurk,technology
1884,Nazara Technologies,Gaming,Bridge Round,1600000.0,Mumbai,2000.0,Nitish Mittersain,"Plutus Wealth Management, Turtle Entertainment",non-technology
1885,Scentials,Personal Care,Bridge Round,1600000.0,Mumbai,2018.0,"Mahesh Bhupathi, Jinesh Mehta","Ambiga Subramanian, Goutham Ekollu",technology
1886,SplashLearn,EdTech,Series C,1600000.0,Gurugram,2018.0,"Arpit Jain, Joy Deep Nath, Mayank Jain, Umang Jain","Accel, Owl Ventures",non-technology
1887,Maya,HealthTech,Seed,1600000.0,Bangalore,2016.0,John Paul,Rajan Anadan,non-technology
1888,GoTo,Transportation,Bridge Round,1600000.0,Ghaziabad,2020.0,"Akhilesh Sagar, Harsh Vardhan Sharma",Jesse Lucas,non-technology
1889,MediBuddy,HealthTech,Series B,1600000.0,Bangalore,2000.0,"atish KanArnav Kumar, Enbasekar","IDFC Private Equity, Bessemer Venture Partners",non-technology
1890,Zetwerk,E-commerce,Series D,1600000.0,Bangalore,2018.0,"Amrit Acharya, Rahul Sharma, Srinath RamakkrushArnav Kumar, Vishal Chaudhary","Sequoia Capital India, Accel",non-technology
1891,Remedico,Healthcare,Bridge Round,1600000.0,Hyderabad,2017.0,Ranjit Bhatia,"Venture Catalysts, Tahseen Consulting",technology
1892,PrepBytes,EdTech,Bridge Round,1600000.0,Gurugram,2019.0,"Aditya Bhushan Verma, Mamta Kumari",Equanimity Ventures,non-technology
1893,SATYA MicroCapital,FinTech,Bridge Round,1600000.0,New Delhi,2017.0,Vivek Tiwari,"BlueOrchard FiUndisclosedce S A, Gojo & Company",non-technology
1894,YourPhysio,HealthTech,Pre-seed,1600000.0,Nagpur,2020.0,"Dr Sheetal Mundhada, Ashutosh Mundhada","Better Capital, Titan Capital",non-technology
1895,Aviom Housing Finance,FinTech,Debt,1600000.0,New Delhi,2016.0,Kajal Ilmi,Gojo & Company,non-technology
1896,Hemp Horizons,Cannabis startup,Seed,1600000.0,Noida,2017.0,Rohit Shah,Mumbai Angels,technology
1897,MPL,Gaming,Bridge Round,1600000.0,Bangalore,2018.0,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners",non-technology
1898,Koo,Blogging,Series A,1600000.0,Bangalore,2020.0,"Mayank Bidawatka, Aprameya Radhakrishna","3one4 Capital, Accel",non-technology
1899,InnerHour,Healthcare,Series A,1600000.0,Mumbai,2016.0,Amit Malik,"Hitesh Oberoi, Lightbox",technology
1900,Origo,AgriTech,Debt,1600000.0,Gurugram,2010.0,"Sunoor Kaul, Mayank Dhanuka",YES Bank,non-technology
1901,ExMyB,Consulting,Seed,1600000.0,Gurugram,2018.0,Nishant Behl,Campus Fund,non-technology
1902,Elucidata,BioTechnology,Pre-series A,1600000.0,New Delhi,2015.0,"Abhishek Jha, Richard Kibbey, Swetabh Pathak",Hyperplane Venture Capital,non-technology
1903,Saveo,HealthTech,Seed,1600000.0,Bangalore,2019.0,"Amit Kumar, Anurag Savarnya, Shivansh Shrivastava, Vivek Jaiswal","Matrix Partners India, RTP Global",non-technology
1904,Qin1,EdTech,Pre-series A,1600000.0,Noida,2019.0,Ishan Gupta,Venture Catalysts,non-technology
1905,DotPe,FinTech,Seed,1600000.0,Gurugram,2019.0,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","Info Edge, Ruizheng Investment",non-technology
1906,Taskmo,B2B Marketplace,Bridge Round,1600000.0,Bangalore,2018.0,"Prashant Janadari, Naveen Ramchandra",Quess Corp India,technology
1908,KIKO TV,E-commerce,Pre-series A,1600000.0,Mumbai,2020.0,Shivam Varshney,"Sunil Kumar Singhvi, 9Unicorns Accelerator Fund",non-technology
1909,Quali55Care,Health care,Seed,1600000.0,Mumbai,2018.0,Harddik K Patel,India Accelerator’s Angel Investor Network,technology
1910,Ruptok,FinTech,Bridge Round,1600000.0,New Delhi,2020.0,"Ankur Gupta, Akshita Gupta, Yashwardhan Aeren",Wurk,non-technology
1911,RevFin,FinTech,Bridge Round,1600000.0,New Delhi,2018.0,Sameer Aggarwal,Shell Foundation,non-technology
1912,SeeVC,Tech Startup,Seed,1600000.0,New Delhi,2020.0,"Shivam Sood, Lark Aakarshan",Jimmy Singh,technology
1913,Junio,EdTech,Bridge Round,1600000.0,New Delhi,2020.0,Shankar Nath,"Kunal Shah, Deepak Abbot",non-technology
1914,VenWiz,B2B service,Seed,1600000.0,Bangalore,2020.0,"Rajesh Reddy, Sandesh Paturi","Accel, Nexus Venture",non-technology
1915,Vista Rooms,Hospitality,Bridge Round,1600000.0,Mumbai,2015.0,"Amit Damani, Ankita Sheth, Pranav Maheshwari","Singapore Angel Network, Artha India Ventures",technology
1916,Makers Hive,Tech Startup,Bridge Round,1600000.0,Hyderabad,2018.0,Pranav Vempati,"Starfish Growth Partners, Investpad",technology
1917,Headfone,Social audio,Seed,1600000.0,Bangalore,2017.0,"Pratham Khandelwal, Yogesh Sharma",Hashed,non-technology
1918,Zouk,Fashion and lifestyle,Seed,1600000.0,Mumbai,2016.0,Disha Singh,Titan Capital,non-technology
1919,MPL,Gaming,Bridge Round,1600000.0,Bangalore,2018.0,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners",non-technology
1920,GrowFix,FinTech,Seed,1600000.0,Bangalore,2020.0,"Ajinkya Kulkarni, Abhik Patel","Zerodha's Rainmatter Capital, Better Capital",non-technology
1921,Bombay Shaving Company,Fashion and lifestyle,Bridge Round,1600000.0,New Delhi,2016.0,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Sixth Sense Ventures, Colgate Palmolive",non-technology
1922,Dunzo,Delivery service,Series E,1600000.0,Bangalore,2015.0,"Ankur Aggarwal, Dalvir Suri, Kabeer Biswas, Mukund Jha","Lightbox, Evolvence India Fund",non-technology
1923,BeyondSkool,EdTech,Seed,1600000.0,Mumbai,2020.0,Payal Gaba,Tomorrow Capital,non-technology
1924,Mindler,EdTech,Pre-series A,1600000.0,New Delhi,2015.0,Prateek Bhargava,"Inflection Point Ventures, DLabs",non-technology
1925,Fashinza,B2B Manufacturing,Seed,1600000.0,Gurgaon,2020.0,"Abhishek Sharma, Pawan Gupta","Accel Partners, Elevation Capital",non-technology
1926,BharatPe,FinTech,Debt,1600000.0,New Delhi,2018.0,"Ashneer Grover, Shashvat Nakrani","InnoVen Capital, Steadview Capital",non-technology
1927,Turnip,Gaming,Seed,1600000.0,Bangalore,2020.0,"Aditya Sharma, Pooja Dubey",Elevation Capital,non-technology
1928,Furlenco,Home Decor,Bridge Round,1600000.0,Bangalore,2012.0,Ajith Karimpana,BlackSoil Capital,non-technology
1929,Inficold,Solar,Pre-series A,1600000.0,New Delhi,2015.0,"Himanshu Pokharna, Nitin Goel",Shell Foundation,technology
1930,KIWI,TaaS startup,Seed,1600000.0,New Delhi,2020.0,"Imran Ladiwala, Mishu Ahluwalia","PointOne Capital, Core91 VC",technology
1931,Digit Insurance,FinTech,Bridge Round,1600000.0,Bangalore,2016.0,Kamesh Goyal,"A91 Partners, Faering Capital",non-technology
1932,BharatPe,FinTech,Debt,1600000.0,New Delhi,2018.0,"Ashneer Grover, Shashvat Nakrani","InnoVen Capital, Steadview Capital",non-technology
1933,MFine,Health care,Bridge Round,1600000.0,Bangalore,2017.0,"Ajit NarayaArnav Kumar, Ashutosh Lawania, Prasad Kompalli","Blockchain Capital, SBI Ven Capital",technology
1934,Udayy,EdTech,Seed,1600000.0,Gurgaon,2019.0,"Saumya Yadav, Mahak Garg, Karan Varshney",Alpha Wave Incubation,non-technology
1935,Lohum,EV startup,Bridge Round,1600000.0,Noida,2017.0,Rajat Verma,"Baring Private Equity Partners India, Talbros",technology
1936,Darwinbox,HR Tech,Bridge Round,1600000.0,Hyderabad,2015.0,"Chaitanya Peddi, Jayant Paleti, Rohit Chennamaneni","Sequoia Capital India, 3one4 Capital",non-technology
1937,DeHaat,AgriTech,Series C,1600000.0,Patna,2012.0,"Shashank Kumar, Manish Kumar","Prosus Ventures, RTP Global",non-technology
1938,Samunnati,AgriTech,Debt,1600000.0,Chennai,2014.0,Anil Kumar,"U.S. International Development FiUndisclosedce Corp, responsAbility",non-technology
1939,Biconomy,Blockchain startup,Seed,1600000.0,New Delhi,2019.0,"Ahmed Al-Balaghi, Aniket Jindal, Sachin Tomar","BiUndisclosedce Labs, Zee Prime Capital",technology
1940,True Elements,Food and Beverages,Bridge Round,1600000.0,Pune,2011.0,"Puru Gupta, Sreejith Moolayil",RP-Sanjiv Goenka Group,technology
1941,Siply,FinTech,Seed,1600000.0,Bangalore,2020.0,Sousthav Chakrabarty,Inflection Point Ventures,non-technology
1943,PurpleTutor,EdTech,Seed,1600000.0,Mumbai,2019.0,"Gaurav Perti, Yatish Gupta",IvyCap Ventures,non-technology
1944,Karkhana.io,Manufacturing startup,Seed,1600000.0,Mumbai,2018.0,Sonam Motwani,Zone Startups In,technology
1945,SSA Finserv,FinTech,Bridge Round,1600000.0,Mumbai,2019.0,Vikas Agarwal,Blue Ashva Capital,non-technology
1946,CoinSwitch Kuber,Cryptocurrency,Series A,1600000.0,Bangalore,2017.0,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Ribbit Capital, Kunal Shah",non-technology
1947,Paperfly,E-commerce,Bridge Round,1600000.0,Bangalore,2016.0,"Shahriar Hasan, Md Razibul Islam, Rahath Ahmed, Shamsuddin Ahmed",Ecom Express,non-technology
1948,Infra.Market,E-commerce,Debt,1600000.0,Thane,2016.0,"Souvik Sengupta, Aaditya Sharda",InnoVen Capital,non-technology
1949,ReadyAssist,Vehicle repair startup,Seed,1600000.0,Bangalore,2018.0,Vimal Singh SV,Satish Grampurohit,technology
1950,Chalo,IT,Bridge Round,1600000.0,Mumbai,2014.0,"Mohit Dubey, Nikhil Aggarwal","Amit Singhal, Raine Ventures",non-technology
1951,Unacademy,EdTech,Bridge Round,1600000.0,Bangalore,2015.0,"Gaurav Munjal, Hemesh Singh, Roman Saini, Sachin Gupta","Tiger Global, Dragoneer Investment Group, Steadview Capital, General Atlantic",non-technology
1952,Ergos,AgriTech,Series A,1600000.0,Samsitpur,2012.0,"Kishor Kumar Jha, Praveen Kumar","CDC Group, Aavishkaar Venture Capital",non-technology
1953,Bolkar,Social network,Bridge Round,1600000.0,Bangalore,2018.0,"Abhishek Tripathi, Dhruv Kaushal, Prince Tripathi, Saurabh Rai","GSF, Pras Hanuma",non-technology
1954,Wright Research,Advisory firm,Pre-seed,1600000.0,Mumbai,2019.0,Sonam Srivastava,"Ajat Hukkoo, Piyush Chaplot",non-technology
1955,Knocksense,Media,Bridge Round,1600000.0,Lucknow,2016.0,"Varul Mayank, Vibhore Mayank, Vibhore Mayank","Mumbai Angels, Amitesh Pandey",non-technology
1956,Pariksha,EdTech,Bridge Round,1600000.0,Pune,2015.0,"Deepak Choudhary, Karanvir Singh Shekhawat, Utkarsh Bagri, Vikram Shekhawat","Venture Catalysts, 9Unicorns Accelerator Fund",non-technology
1957,Toothsi,Healthcare,Series A,1600000.0,Mumbai,2018.0,"Dr Arpi Mehta, Dr Pravin Shetty, Dr Manjul Jain, Dr Anirudh Kale",Think Investments,technology
1958,Jumbotail,Food and Beverages,Series B3,1600000.0,Bangalore,2015.0,"Ashish Jhina, Karthik Venkateswaran","Nexus Venture Partners, 23 High Networth Individuals (HNIs)",technology
1959,Phi Commerce,FinTech,Series A,1600000.0,Pune,2015.0,"Anil Sharma, Jose Thattil, Rajesh Londhe, Tushar Shankar","Yatra Angel Network, BEENEXT",non-technology
1960,Zupee,Gaming,Bridge Round,1600000.0,Gurgaon,2018.0,"Dilsher Singh Malhi, Siddhant Saurabh","Orios Venture Partners, Matrix Partners India",non-technology
1961,Oneiric Gaming,Gaming,Bridge Round,1600000.0,Chandigarh,2020.0,Avneet Singh,Trishneet Arora,non-technology
1962,Finsall,Insuretech,Seed,1600000.0,Bangalore,2019.0,"Prabal Khanna, Tim Mathews",Unicorn India Ventures,technology
1963,Legalwiz.in,Legaltech,Bridge Round,1600000.0,Ahmedabad,2015.0,"Shrijay Sheth, Gaurav Barot",ContCentric,technology
1964,Practically,EdTech,Pre-series B,1600000.0,Telangana,2018.0,Subbarao Siddabattula,Siana Capital,non-technology
1965,Cred,FinTech,Series C,1600000.0,Bangalore,2018.0,Kunal Shah,"DST Global, General Catalyst",non-technology
1966,Devic Earth,Pollution control equiptment,Bridge Round,1600000.0,Bangalore,2018.0,Dr Srikanth Sola,Blue Ashva Capital,non-technology
1967,Zerone,FinTech,Pre-series A,1600000.0,Gurgaon,2018.0,Jaijit Bhattacharya,Anthill Ventures,non-technology
1968,boAt,Fashion & Lifestyle,PE,1600000.0,Mumbai,2016.0,"Aman Gupta, Sameer Mehta","InnoVen Capital, InnoVen Capita",non-technology
1969,Pocket Aces,Media,Bridge Round,1600000.0,Mumbai,2013.0,"Anirudh Pandita, Aditi Shrivastava, Ashwin Suresh","3one4 Capital, DSP Group",non-technology
1970,Kyt,EdTech,Series A,1600000.0,Bangalore,2020.0,"Bhavik Rathod, Tripti Ahuja",Alpha Wave Incubation,non-technology
1971,iMumz,Healthcare,Bridge Round,1600000.0,Bangalore,2019.0,"Dr Jaideep Malhotra, Rajesh Jagasia, Ravi Teja Akondi, Mayur Dhurpate","Enzia Ventures, AngelList",technology
1972,BharatPe,FinTech,Debt,1600000.0,New Delhi,2018.0,"Ashneer Grover, Shashvat Nakrani","Steadview Capital, Insight Partners",non-technology
1973,CropIn,AgriTech,Series C,1600000.0,Bangalore,2010.0,Krishna Kumar,"Invested Development, Pratithi Investment Trust",non-technology
1974,Udaan,E-commerce,Bridge Round,1600000.0,Bangalore,2016.0,"Amod Malviya, Sujeet Kumar, Vaibhav Gupta","Octahedron Capital, Moonstone Capital",non-technology
1975,Vanity Wagon,Cosmetics,Seed,1600000.0,Haryana,2018.0,Prateek Ruhail,"Dhianu Das, Agility Venture Partners",non-technology
1976,Oyo,Hospitality,Series F1,1600000.0,Gurgaon,2012.0,Ritesh Agarwal,Hindustan Media Venture,technology
1977,Agri10x,AgriTech,Seed,1600000.0,Pune,2018.0,"Abhijith Naraparaju, Pankajj P. Ghode, Sundeep Bose",Omnivore,non-technology
1978,BlackSoil,FinTech,Bridge Round,1600000.0,Mumbai,2016.0,Ankur Bansal,Awign Enterprises,non-technology
1979,HobSpace,EdTech,Pre-series A1,1600000.0,Mumbai,2019.0,"Priya Goel Sheth, Harsh Jain","Siddharth Bhaskar Shah, Upsparks",non-technology
1980,DcodeAI,EdTech,Bridge Round,1600000.0,New Delhi,2020.0,"Kartik Sharma, Ashish Aggarwal",S Chand,non-technology
1981,Biocon Biologics,BioTechnology,Bridge Round,1600000.0,Bangalore,1978.0,Kiran Mazumdar-Shaw,"Goldman Sachs, Tata Capital",non-technology
